label,text
normal,"namaste, mere baॉyaTaॉya!maiMne ise ghara banA liyA hai aura merA niraMtara vichAra tumhAre bAre meM hai, mere pyAra|mujhe AshA hai ki ApakI mulAkAta achChI rahegI lekina maiM taba taka iMtajAra nahIM kara sakatA jaba taka Apa mere ghara nahIM A jAte...*chuMbana*"
normal,badhAI ho kAno..da TrITa mAgA kahA.N hai?
normal,Apa kisake bAre meM bAta kara rahe haiM?
normal,hAM...
normal,ThIka hai...
normal,"kyA Apa pahale hI jAga chuke haiM?Apa kyA kara rahe ho?kyA Apa hameM bAda meM lene A rahe haiM?maiM sq825 le rahA hUM, dat kI taraha ard 7 smth 8 taka pahuMcha rahA hUM|Apa I-Agamana samaya kI jAMcha kara sakate haiM|C hAM jalda hI..."
normal,"yunnI, maiM aba siTIliMka meM chala rahA hUM, tejI se nIche Ao... mujhe bahuta bhUkha lagI hai..."
normal,era hAM zarUra.sahArA?
fraud,"helo sara, maiM peTIema se hUM|Paytm se ApakI kyc Katma ho gayI hai.kyA Apa kyc karAyeMge?"
normal,hailo tuma kauna ho?
normal,"namaste, Apa kaise haiM??"
normal,"hA.N, ApakA nAma kyA hai?"
normal,"hA.N, TikaTa nikalA kyA?"
normal,Apa kyA kara rahe ho?
normal,Apa kahAM haiM?|
normal,kyA khA rahA hai bhAI?
normal,"namaste mA.N, Apa kyA kara rahI haiM?"
normal,"hA.N pApA, Apa kahA.N haiM?"
normal,"namaste dAdA, Apa kaise haiM?"
fraud,"helo sara, maiM peTIema se bola rahA hUM|kyA Apane kabhI kevAIsI karAI hai, agara nahIM karAI hai to kRRipayA karA leM|"
fraud,sara maiM phonape se bola rahA hUM Apako ₹5000 kA kaishabaika milA hai abhI taka kyoM nahIM milA?ise prApta karane ke lie hameM apanA baiMka khAtA naMbara batAeM|
fraud,"sara, mujhe apanA eTIema naMbara dIjie|"
fraud,"namaste sara, Apa eTIema kArDa kI vaidhatA Aja samApta kara rahe haiM|kRRipayA ise chAlU kareM."
fraud,"helo sara, maiM esabIAI baiMka se bola rahA hUM|Apa eka nayA khAtA kholanA chAhate haiM.to kRRipayA apanA AdhAra naMbara hamAre sAtha sAjhA kareM|"
fraud,"helo sara, maiM esabIAI baiMka se bola rahA hUM|Apake khAte se ₹5000 kaTa gae haiM.kRRipayA ise vApasa lene ke lie apanA khAtA naMbara sAjhA kareM|"
fraud,"sara, maiM AIsIAIsIAI baiMka se bola rahA hUM|kyA Apa apanA nayA khAtA kholanA chAhate haiM?"
fraud,"helo sara, maiM AIsIAIsIAI baiMka se bola rahA hUM|Apake eTIema kArDa kI tArIkha samApta ho gaI hai.nayA eTIema kArDa chalAne ke lie kRRipayA apanA AdhAra naMbara sAjhA kareM|"
fraud,sara maiM ApakA AdhAra kArDa naMbara jAna sakatA hUM|
fraud,"sara, kyA maiM ApakA khAtA naMbara jAna sakatA hU.N?"
fraud,sara maiM ApakA sIvIvI pina jAna sakatA hUM|
fraud,sara maiM ApakA eTIema kArDa naMbara jAna sakatA hUM|
fraud,"helo sara, maiM bImA kaMpanI se bAta kara rahA hUM|eka nayA ऑphara AyA hai, kyA Apa lenA chAheMge?"
fraud,"helo sara, maiM elaAIsI se bAta kara rahA hUM|naI paॉlisI A gaI hai.kyA Apa ise lenA chAheMge?"
fraud,bhAI Apa kaise haiM?maiM rAjU bola rahA hU.N.kyA Apa mujhe apanA eTIema kArDa deMge?
fraud,"namaste hA.N bhAI, maiM vimala bola rahA hU.N, Apa kyA kara rahe haiM?are, mujhe ApakA eTIema kArDa chAhie thA, kyA Apa deMge?"
fraud,"helo dosta, maiM vimala bola rahA hUM| mujhe ApakA baiMka khAtA naMbara chAhie thA|kuCha kAma thA|"
normal,agara mere pAsa koI nakshA hotA to maiM use de detA|
normal,agara usane mujhe blaikamela karane kI koshisha kI to maiM Apako batA dUMgI.
normal,maiMne parasoM eka patra likhA thA|
normal,vaha rojAnA dasa sigareTa pIte the|
normal,vaha agale somavAra ko dillI jAyeMge.
normal,varSha 2008 taka suresha isa kaॉleja meM chAra sAla taka pa.DhA rahe hoMge|
normal,priMsipala ke Ane se pahale ChAtra skUla Cho.Da chuke hoMge.
normal,vaha rojAnA subaha 6 baje Tahalane jAte haiM|
normal,dUsaroM meM doSha nikAlanA AsAna hai.
normal,maiM mAnatA hUM ki samaya barbAda karanA dayA kI bAta hai|
normal,yaha anishchita hai ki vaha AyegI|
normal,yaha vahI jagaha hai jahAM unakI hatyA kI gaI thI.
normal,maiMne pahachAna liyA ki vaha ChAtra hI hai|
normal,pratyeka sainika aura pratyeka nAvika apane sthAna para the|
normal,donoM dosta Apasa meM jhaga.Da pa.De.
normal,unhoMne khuda ko samAroha se dUra rakhA.
normal,yaha bIbIbI/vaॉyasa ऑpha amerikA hai|
normal,koI samasyA nahIM hai lekina samAdhAna hai.
normal,hama usa hoTala ko jAnate haiM jisameM vaha rahatI hai|
normal,yahI vaha mahilA hai jisake bAre meM maiMne Apako batAyA thA|
normal,yahI vaha ghara hai jisake bAre meM maiMne Apako batAyA thA|
normal,vaha sabase shAnadAra vaktA haiM jinheM maiMne kabhI sunA hai|
normal,aisA koI bhI nahIM thA jisane isa uddeshya kA samarthana na kiyA ho|
normal,yaha vyartha hai jise maiM DhU.N.Dhane kA prayAsa kara rahA hU.N|
normal,maiMne vaha pustaka kho dI hai jo Apane mujhe dI thI|
normal,asahaja vaha sira hai jo mukuTa pahanatA hai|
normal,jise ThIka nahIM kiyA jA sakatA use sahanA hI hogA|
normal,maiM jAnatA hUM Apa kyA kahanA chAhate haiM.
normal,"kala jo maiMne tumheM batAyA thA, vaha eka rahasya hai|"
normal,mujhe vaha la.DakA pasaMda hai jo garIboM kI madada karatA hai|
normal,yahI vaha la.DakI hai jisakI sabhI prashaMsA karate haiM|
normal,jisa kutte kA raMga safeda hai vo pAgala ho gayA hai.
normal,"Apa jisa bAta kI ora ishArA kara rahe haiM, maiM use samajhatA hUM|"
normal,paTela bhArata ke sabase mahAna vyakti the|
normal,Apa jisakI sifArisha kareMge maiM use naukarI para rakha lU.NgA|
normal,koI thA jisane yaha mAmalA uThAyA|
normal,aisA kuCha bhI nahIM thA jisakA pAlana kiyA jA sake|
normal,ye adhyakSha ke nirdesha haiM jinakA pAlana kiyA jAnA chAhie|
normal,yaha eka achChI patrikA hai aura ise hara kisI ko pa.DhanA chAhie|
normal,yaha eka achChI kAra hai lekina bahuta mahaMgI hai|
normal,kala jisa AdamI se merI mulAkAta huI vaha bahuta buddhimAna hai|
normal,"kyA Apane isa sITa ko apanI noTabuka meM rakhA hai, Apa isakA ullekha kara sakate haiM|"
normal,kala maiMne hI tumheM fona kiyA thA|
normal,maiM una logoM meM se nahIM hUM jo apanA vAdA pUrA nahIM kara sakate|'
normal,"piChale varSha mujhe jo avasara milA, maiM usakA lAbha nahIM uThA sakA|"
normal,merA ghara unase ba.DA hai.
normal,ye tumhAre aura mere bIcha kA rAza hai.
normal,donoM la.DakiyoM meM se koI eka isa pahelI ko sulajhA sakatI hai.
normal,nukasAna ke lie tIna ChAtroM meM se koI eka jimmedAra hai|
normal,hara puruSha aura hara mahilA kA apanA AkarShaNa hotA hai|
normal,yaha pramANita kiyA jAtA hai ki shrI e hamAre karmachArI haiM|
normal,jo la.DakA kone meM baiThA hai vaha merI klAsa meM pa.DhatA hai|
normal,yaha sarvottama kArya hai jo Apa kara sakate haiM|
normal,yA to rohana aura usake dosta apanI kitAbeM bhUla gae|
normal,vaha apane pitA kI taraha ba.DhatI jA rahI hai|
normal,kyA Apake kabhI priMsipala banane kI saMbhAvanA hai?
normal,hama khushI se jIne ke lie kamAte haiM|
normal,mere pAsa pa.Dhane ke lie koI patrikA nahIM hai.
normal,ye phala khAne meM svAdiShTa hote haiM.
normal,yaha usa varSha pradarshana karane vAle sarvashreShTha khilA.DI the|
normal,maiMne usase pUChA ki uchita dara para phala kahAM se kharIdeM|
normal,maiMne use dikhAyA ki kauna sA baTana dabAnA hai|
normal,maiMne ise karane kA phaisalA kiyA.
normal,"helo kAvyA, kaisI ho?hameM mile kAphI samaya ho gayA hai."
normal,"oha helo aMkitA, maiM achChA kara rahA hUM|Apa kaise haiM?"
normal,meM bhI Tika hu|to Apa abhI kahAM kAma kara rahe haiM?
normal,maiM baॉsha kaMpanI meM kAma karatA hUM.
normal,sacha meM|vaha eka mahAna kaMpanI hai.vahAM ApakI posTa kyA hai?
normal,maiM eka saॉphTaveyara iMjIniyara ke taura para kAma kara rahA hUM.
normal,maiM eka Traivala blaॉgara hUM.maiM ise apane blaॉga meM likhane ke lie vibhinna sthAnoM kI yAtrA karatA thA aura vibhinna saMskRRitiyoM aura bhojana kI kismoM kA patA lagAtA thA|maiM Apase bhI mere blaॉga ko phaॉlo karane ke lie kahanA chAhU.NgA|
normal,bilkula aMkitA.maiM isakA pAlana jarUra karUMgA.Apa logoM ko duniyA ke vibhinna hissoM ke bAre meM batAkara bahuta achChA kAma kara rahe haiM|
normal,dhanyavAda kAvyA!
normal,yaha bahuta achChA chala rahA hai|lekina mujhe gaNita kI kuCha samasyAoM ko hala karane meM tho.DI kaThinAiyoM kA sAmanA karanA pa.Da rahA hai|
normal,sacha meM|kyA maiM jAna sakatA hU.N ki ve kauna sI samasyAe.N haiM?shAyada maiM isameM ApakI madada kara sakUM.
normal,yaha trikoNamiti viShaya se saMbaMdhita hai|
normal,"Kaira, saubhAgya se, mujhe vaha viShaya sachamucha pasaMda hai|mujhe lagatA hai ki hama pAThyakrama ke anusAra ullikhita saMpUrNa avadhAraNA ke sAtha eka sAtha adhyayana kara sakate haiM|Apa skUla ke bAda pa.Dhane ke lie mere ghara A sakate haiM|maiM Apako isa viShaya para AdhArita sUtroM ko yAda karane ke lie kuCha sujhAva bhI de sakatA hUM|"
normal,hama eka-dUsare kI shaMkAoM ko dUra karane ke lie eka sAtha adhyayana kara sakate haiM|sAtha hI hamAre mAtA-pitA ko bhI isase koI pareshAnI nahIM hogI|'to chalie kala se isakI shuruAta karate haiM.
normal,Apa dillI ke pradUShaNa se kaise nipaTa rahe haiM?
normal,"yaha vAstava meM bhayAnaka hai, khAsakara sardiyoM meM|maiMne hAla hI meM pradUShaNa ke prabhAva ko kama karane ke lie pradUShaNa mAska kA ऑrDara diyA thA, lekina hama ise hara samaya nahIM pahana sakate|lekina hameM ghara para kyA karane kI zarUrata hai?"
normal,Apako eka muddA mila gayA hai.maiM pradUShaNa mAska kharIdane ke bAre meM bhI socha rahA hUM|Apa kyA sujhAva deMge?
normal,divAlI para AtishabAjI se hone vAle pradUShaNa kA kyA hogA?
normal,"soshala mIDiyA, iMTaraneTa, mobAila phona Adi para koI bhI dhokhAdha.DI vAlA kArya yA dhokhAdha.DI sabhI sAibara aparAdha haiM|"
normal,"lekina mujhe lagatA hai ki vaha isake hakadAra the.usane vibhinna logoM se 400,000 rupaye taka lUTe|"
normal,"phona aura iMTaraneTa ke jarie kaI taraha kI dhokhAdha.DI, blaikameliMga aura dhamakiyAM dI jA rahI haiM|"
normal,sAibara aparAdha ke aMtargata kauna se kArya Ate haiM?
normal,"tasvIreM, saMdesha, pAsavarDa Adi jaisI vyaktigata jAnakArI churAne ke lie anya soshala mIDiyA khAtoM, kaMpyUTara, phona aura laipaTaॉpa taka avaidha pahuMcha rakhanA|"
normal,maiM skUla vApasa chalA gayA.
normal,"are are, maiMne tumheM vahAM nahIM dekhA|kyA Apako pahale se hI eka Tebala mila gaI hai?"
normal,"khaira, mujhe yakIna hai ki Apane bahuta achChA kiyA|Apako kAmayAbI mile|"
normal,maiM yaha samajha sakatA hUM.maiM iMTaravyU se pahale bhI ghabarA jAtA hUM|
fraud,helo maiM eka phaujI AdamI hU.N.mujhe Apase kuCha madada chAhie.merI madada karoge.
fraud,"namaste, maiM mahArAShTra pulisa se hU.N|ApakA akAuMTa naMbara haika ho gayA hai.kRRipayA apanA khAtA naMbara mere sAtha sAjhA kareM"
fraud,"namaste, maiM muMbaI pulisa se hUM|Apake mobAila naMbara kA istemAla aparAdha meM kiyA jAtA hai.kRRipayA DeTA sAjhA kareM."
fraud,maiM AIsIAIsIAI baiMka se hUM.Apako eka prastAva milA hai.isakA lAbha uThAne ke lie Apake mobAila naMbara para 4 aMkoM kA oTIpI DAlA gayA hai|kRRipayA mere sAtha oTIpI sAjhA kareM|
normal,maiM baॉsha kaMpanI meM kAma karatA hUM.
normal,maiM eka saॉphTaveyara iMjIniyara ke taura para kAma kara rahA hUM.
normal,"maiM apanI naI naukarI meM itanA vyasta ho gayA hUM ki mere pAsa aura kuCha karane kA samaya nahIM hai, lekina anyathA, maiM aura parivAra saba ThIka haiM|"
normal,daraasala maiM apanI aMtima parIkShA ko lekara chiMtita hUM| parIkShA ke lie ApakI taiyArI kyA hai?
normal,"khaira, merI pa.DhAI achChI chala rahI hai|mujhe bhI apanI parIkShA kI chiMtA hai."
normal,lekina mujhe vibhinna viShayoM meM apanI taiyArI ke bAre meM batAeM|
normal,"Apa jAnate haiM ki maiM aMgrejI meM kamajora hUM|isIlie, maiM aMgrejI para visheSha dhyAna rakhatA hUM|maiM anya viShayoM meM vistRRita punarIkShaNa kara rahA hUM|"
normal,"hAM, lekina maiM pAThya pustakoM kA bahuta dhyAnapUrvaka adhyayana karatA hUM|"
normal,kyA Apa kisI visheSha pustaka kI madada le rahe haiM?
normal,hA.N|mujhe lagatA hai ki yaha na kevala aMgrejI ke lie balki anya viShayoM ke lie bhI bahuta upayogI hogA|
normal,Apake samarthana ke lie dhanyavAda.
normal,maiM bhI ThIka hUM jAmiyA.hama iMTaramIDieTa kakShA meM haiM.isalie hameM aba apanA kariyara chunanA hogA|
normal,Apa bilakula ThIka kaha rahe haiM|jIvana meM saphalatA kariyara ke sahI chunAva para nirbhara karatI hai|
normal,hameM apanA kariyara sahI DhaMga se chunanA chAhie|kyA maiM ApakI pasaMda kA kariyara jAna sakatA hU.N?
normal,hA karatA hu|yaha eka achChA peshA hai.kyA Apa mujhe batA sakate haiM ki Apane yaha peshA kyoM chunA?
normal,hamAre adhikAMsha loga DaॉkTaroM kI sevA se vaMchita haiM|
normal,yadi Avashyaka ho to kyA Apa grAmINoM ke pAsa jAne ko taiyAra haiM?
normal,Apa jAnate haiM akhabAra ko j~nAna kA bhaMDAra kahA jAtA hai.
normal,binA akhabAra pa.Dhe hama duniyA ke bAre meM nahIM jAna sakate|
normal,"jo akhabAra nahIM pa.Dhate, ve kueM ke meDhaka banakara raha jAte haiM|kyoMki unheM desha-duniyA kA hAla-chAla nahIM patA."
normal,vahIM akhabAroM meM hamAre adhyayana se ju.De lekha bhI hote haiM.ve bahuta madadagAra haiM.
normal,Apako akhabAra kA kauna sA bhAga sabase jyAdA pasaMda hai?
normal,mujhe sAmAnya j~nAna anubhAga aura sAhityika lekha pasaMda haiM|kabhI-kabhI maiM apanI rachanAe.N samAchAra-patroM ko bhejatA hU.N|
normal,vaha bahuta achChA hai|samAchAra patra bhI logoM ke vichAra rakhate haiM|aba mujhe jAnA hogA|
normal,Apa tho.DA nIche dekha rahe haiM.kyA bAta kyA bAta?
normal,jyAdA kuCha nahIM|
fraud,"helo sara, maiM echaDIephasI baiMka se hUM|"
fraud,"helo sara, maiM koTaka mahiMdrA baiMka se hUM|"
fraud,"helo sara, maiM esabIAI baiMka se hUM|"
fraud,"helo sara, maiM baiMka ऑpha ba.DaudA se hUM|"
fraud,"namaste sara, maiM kaॉraporeshana baiMka se hUM|"
fraud,"helo sara, maiM paMjAba neshanala baiMka se hUM|"
fraud,"helo sara, maiM peTIema baiMka se hUM|"
fraud,"helo sara, maiM AIsIAIsIAI baiMka se hUM|"
fraud,helo sara kyA Apa ghara baiThe apanA lAiseMsa banAnA chAhate haiM?
fraud,"priya 7977XXXX34, rupaye kA prathama puraskAra jIteM|2 lAkha!peTIema pharsTa gemsa para bhArata banAma iMglaiMDa pahale vanaDe ke lie apanI TIma banAeM aura rupaye taka jIteM|10 karo.Dam.paytm.me/fnpt niyama evaM sharteM para klika kareM|"
normal,Apane gaNita ke bAre meM kyA kiyA hai?
normal,maiMne gaNita meM achChA pradarshana kiyA hai lekina maiM aMgrejI meM achChA nahIM kara sakA|
normal,ApakI pa.DhAI kaisI chala rahI hai?
normal,merI taiyArI sabhI viShayoM meM bahuta achChI hai|
normal,mere lie prArthanA kareM aura Apake sujhAva ke lie dhanyavAda|
normal,"sara, maiM aMgrejI sIkhane kI AvashyakatA ke bAre meM jAnanA chAhatA hUM|"
normal,ApakI jij~nAsA ke lie dhanyavAda.hama jAnate haiM ki aMgrejI eka aMtararAShTrIya bhAShA hai aura saMchAra bhAShA para nirbhara karatA hai|
normal,"lekina, hama ise kyoM sIkheMge?"
normal,"yadi Apa kisI DAkaghara meM, kisI videshI kAryAlaya meM, kisI havAI aDDe para sevA karanA chAhate haiM aura uchcha shikShA kA adhyayana karanA chAhate haiM, to Apako aMgrejI AnI chAhie|"
normal,aba mujhe lagatA hai ki hara kisI ko aMgrejI sIkhanI chAhie|kyoMki ise sIkhe binA hama jIvana meM Age nahIM ba.Dha sakate|
normal,mujhe ummIda hai ki Apako yaha ThIka se samajha A gayA hogA.
normal,ApakI salAha ke lie dhanyavAda sara|
normal,hA.N|hAlA.Nki vittIya bAzAroM meM hamArI visheShaj~natA achChI hai|saMbhavataH adhikAMsha sAmAnya emabIe pAThyakramoM se behatara|
normal,"hA.N sahI hai.to arjuna, tuma kahA.N se Aye ho?"
normal,"maiM chaMDIga.Dha se hUM, jahAM merA parivAra rahatA hai|"
normal,maiM dillI se hI hUM.maiMne pUrvI dillI meM AnaMda vihAra ke pAsa rakhA|maiM apane parivAra ke sAtha rahatA hUM.
normal,"hAM, ChAtroM ke lie meTro sabase achChA vikalpa hai|"
normal,yaha vAstava meM hai.eyara kaMDIshaniMga aura yAtrA kI avadhi bhI vAstava meM kama hai|
normal,namaste jUliyaTa.itane laMbe samaya ke bAda Apako dekhakara achChA lagA|Apa kahAM the?
normal,"helo jena, Apako dekhakara bhI achChA lagA|maiM apanI iMjIniyariMga pravesha parIkShAoM kI taiyArI meM vyasta hUM|"
normal,"merA hameshA se hI yAMtrika vyavasAya kI ora svAbhAvika rujhAna rahA hai, isalie maiM eka iMjIniyara bananA chAhatA hUM|Apa kyA karane jA rahe haiM?"
normal,mujhe pa.DhAnA hameshA se pasaMda rahA hai|apanI mAM kI taraha eka achChI TIchara bananA chAhatI hUM|'kyA Apako yAda hai ki hama apane skUla ke dinoM meM apane shikShakoM kI nakala kaise karate the?
normal,dhanyavAda jUliyaTa.maiM basa AshA karatA hUM ki maiM eka sakShama shikShaka banane ke apane lakShya ko prApta kara sakUM aura ChAtroM ke bhaviShya ke lie apanA j~nAna unake sAtha sAjhA kara sakUM|
normal,"yaha bahuta achChA vichAra hai, jena|eka shikShaka ko kaI jimmedAriyAM nibhAnI hotI haiM|yaha eka kaThina kAma hai, hAlA.Nki yaha eka bahuta hI mahAna peshA hai|"
normal,"Apase milane kI ummIda hai|Apake sabhI prayAsoM meM Apako shubhakAmanAe.N, jena|"
normal,dhanyavAda jUliyaTa.maiM ApakA abhinaMdana una taka avashya pahuMchAUMgA.
normal,saba kuCha achChA hai sara.merI emabIe kI aMtima semesTara kI parIkShAe.N pUrI ho gaI haiM aura maiM naukarI ke lie sAkShAtkAra meM saphala hone ke lie kuCha Triksa aura Tipsa chAhatA hU.N|
normal,yaha sunakara bahuta achChA lagA.maiM nishchita rUpa se ApakI madada karUMgA.kyA ye kaiMpasa sAkShAtkAra haiM yA ऑpha-kaiMpasa?
normal,"unameM se kuCha kaiMpasa sAkShAtkAra hoMge, jo prashikShaNa aura plesameMTa sela dvArA Ayojita kie jAeMge|lekina adhikAMsha kaiMpasa se bAhara haiM|"
normal,achChA taba|kisI bhI naukarI ke lie iMTaravyU kA sAmanA karane se pahale Apako kuCha bAteM dhyAna meM rakhanI chAhie|
normal,"hA.N sara, kRRipayA mujhe batAeM|maiM noTsa le rahA hU.N."
normal,"pahalA daura Ama taura para likhita yA yogyatA parIkShA hotA hai|yaha Apake Domena visheShaj~natA ke AdhAra para eka takanIkI parIkShaNa bhI ho sakatA hai|kisI bhI anya chIza se pahale, Apako yaha rAuMDa kliyara karanA hogA|mujhe AshA hai ki Apake sIvI kI sahakarmI-samIkShA pahale hI ho chukI hai?"
normal,"hA.N, maiMne eka bAyoDATA banA liyA hai|mujhe AshA hai ki yaha kAma karegA|"
normal,mujhe AshA hai ki Apa jAnate hoMge ki sIvI aura bAyoDATA meM kyA aMtara hai?
normal,"hA.N sara, mujhe yaha patA hai|sIvI eka laMbA saMskaraNa hai jabaki bAyoDATA eka ChoTA saMskaraNa hai!"
normal,"hA.N, vaha aura bhI bahuta kuCha|vaise bhI, eka bAra jaba Apa epTITyUDa rAuMDa kliyara kara lete haiM, to Apako echaAra rAuMDa se nipaTanA hogA|koI kaThora dRRiShTikoNa nahIM hai aura echaAra Amataura para Apako behatara tarIke se jAnane kI koshisha karatA hai|Apa aise sAkShAtkAroM meM aksara pUChe jAne vAle prashnoM kI eka chekalisTa AsAnI se dekha sakate haiM aura Apake lie yaha achChA rahegA|dhyAna rakheM ki 'mujhe apane bAre meM batAeM' prashna sabase pahale pUChA jAtA hai aura Apako isake lie achChI taiyArI karane kI AvashyakatA hai|echaAra rAuMDa ke bAre meM eka aura mahatvapUrNa bAta Apako jAnanI chAhie|"
normal,spaShTa rUpa se aura ThIka se saMvAda karane meM sakShama honA|adhikAMsha kaMpaniyAM chAhatI haiM ki ummIdavAra aMgrejI bolane meM pAraMgata ho tAki vaha bhaviShya meM netRRitva kI bhUmikA nibhA sake|Apa kaMpanI ke lie eka nivesha haiM isalie ve sarvottama ummIdavAra chAhate haiM|sunishchita kareM ki ApakA bolane kA kaushala sahI hai!
normal,"maiM aisA jarUra karUMgA.vAstava meM, maiMne apanA sarvashreShTha pradarshana karane ke lie pepa Taॉka iMDiyA ke sAtha kuCha maॉka sAkShAtkAra satroM ke lie sAina apa kiyA hai!"
normal,"yaha sunakara bahuta achChA lagA.to Apake saMchAra kaushala aura takanIkI kaushala ke alAvA, jo eka sAkShAtkAra ko pAsa karane ke lie do sabase mahatvapUrNa kAraka haiM, aisI anya chIjeM haiM jina para Apako bhI dhyAna denA chAhie|"
normal,maiM suna rahA hUM|kRRipayA Age jAeM|
normal,"Apako apane pahanAve para dhyAna dene kI jarUrata hai|aupachArika rUpa se kapa.De pahane raheM, bhale hI koI kaMpanI kahatI ho ki usakI saMskRRiti bahuta lachIlI aura mukta hai|yaha ApameM vyAvasAyikatA kI bhAvanA darshAtA hai|"
normal,maiM sahamata hUM|mujhe isake lie eka visheSha silavAyA huA sUTa milA hai|bolate samaya mujhe sahaja mahasUsa karanA hogA!asuvidhAjanaka kapa.De mujhe bechaina aura bechaina kara dete haiM|
normal,"hAM, usa para Ate haiM...ApakI baॉDI laiMgveja Apake chayana meM eka ba.DI bhUmikA nibhAegI|kama AtmavishvAsa, ghabarAhaTa yA atyadhika AkrAmaka yA vinamra bhAvanAoM kA koI bhI saMketa sAkShAtkArakartA meM saMdeha ke bIja boegA aura ApakI saMbhAvanAoM ko ga.Daba.DA degA|sIdhe baiTheM, Ashvasta raheM, vyakti kI A.NkhoM meM dekheM aura muskurAe.N!"
normal,"hA.N, vAstava meM|kabhI-kabhI, jaba mujhe uttara nahIM patA hotA to maiM ghabarA jAtA hU.N|mujhe usa para kAma karanA hogA."
normal,Apake maॉka iMTaravyU satra ApakI madada kareMge|apanA sarvashreShTha do!
normal,mujhe apanI pUrI koshisha karanI hogI|aura kyA?
normal,"jitanA saMbhava ho sake kaMpanI ke bAre meM jAnanA na bhUleM|yadi Apake pAsa isa bAta kA buniyAdI vichAra hai ki kaMpanI kyA karatI hai, isakA mukhya Domena kyA hai aura isakI saMrachanA kaisI hai, to yaha sAkShAtkArakartA para bahuta sakArAtmaka prabhAva DAlegA|Thosa shodha kareM."
normal,maiM aisA jarUra karUMgA.koI anya salAha?
normal,"agara kisI taraha Apako asvIkAra kara diyA jAe to himmata mata hArie|yaha samajhane kI koshisha kareM ki Apase kahAM galatI huI aura Apa una galatiyoM meM kaise sudhAra kara sakate haiM|hAlA.Nki, merA sujhAva hai ki Apa anya logoM ke vibhinna sAkShAtkAra anubhavoM ko suneM aura pa.DheM, tAki Apa unakI galatiyoM se sIkha sakeM!"
normal,"bahuta achChA laga rahA hai, bahuta bahuta dhanyavAda!"
normal,"hAya, kyA tuma mere khAte meM paise de rahe ho?yadi aisA hai to dhanyavAda.jaba maiMne apanA baileMsa-yUsI cheka kiyA to mujhe sukhada Ashcharya huA, mujhe usa khAte kA sTeTameMTa 4 nahIM milA"
normal,"ThIka hai, maiM Apako &lt;dashamalava &gt; ke aMdara bheja dU.NgA|ThIka hai|"
normal,Bognor it is! Should be splendid at this time of year.
normal,"hA.N, maiM ऑphisa meM hU.N dA:)"
normal,"kShamA kareM, maiM bAda meM kaॉla karUMgA"
normal,"jaॉya ke pitA jaॉna haiM|phira jaॉna, jaॉya ke pitA kA nAma hai|maMDana"
normal,ThIka hai|maiM kevala eka philma ke bAre meM pUChatA hUM|maiM keTIvI oesao chAhatA hU.N?
normal,ApakA naMbara galata ho gayA hai aura Apake purAne naMbara para saMdesha bheja rahA hai|Ashcharya hai ki isa varSha maiMne Apase kyoM nahIM sunA|Apake mcat meM shubhakAmanAe.N|yaha naMbara mere aTalAMTA dostoM se milA
normal,"kShamA kareM, maiM bAda meM kaॉla karUMgA"
normal,patA nahIM... maiM apane dostoM ke sAtha khAnA khA sakatA hUM... agara Apa khAnA chAhate haiM to maiM 4 sAla taka iMtajAra karUMgA
normal,"kShamA kareM, maiM bAda meM kaॉla karUMgA"
normal,"ye dhIre se bolo.?bhagavAna, maiM tumase pyAra karatA hU.N & amp;mujhe tumhArI zarUrata hai, apane khUna se merA dila sAfa karo| ise dasa visheSha logoM ko bhejeM & amp;Apa kala chamatkAra kareMge, kRRipayA ise kareM, kRRipayA ise kareM..."
normal,kyA Apa nahIM jAnate ki do kaMpyUTaroM ke bIcha fAileM kaise bhejI jAtI haiM?
normal,mammmma... Aja subaha Apake shabda sunakara mujhe bahuta achChA lagA!maiM bhI tumheM bahuta yAda karatA hu.N priya|mujhe AshA hai ki ApakA dina achChA gujaregA aura Apa khusha hoMge|maiM hamAre phira se eka sAtha hone kA iMtajAra kara rahA hUM
normal,jaya kahatA hai ki vaha &lt;#&gt; DAlegA|
normal,kyA Apa basa eka sekaMDa ke lie aMdara A sakate haiM?yahA.N koI hai jise maiM chAhatA hU.N ki Apa use dekheM
normal,ataH sUrya nidrA nAshaka auShadhi hai|
normal,Apake sAtha kyA ho rahA hai.kyA Apako naukarI mila gaI hai aura kyA Apane sthAyI nivAsa ke lie paMjIkaraNa shurU kara diyA hai?
normal,hA.N ThIka hai...
normal,"KushI hai ki saba ThIka rahA :) 11 baje Ae.N, phira kleyara ke kAma para jAne se pahale hamAre pAsa kAfI samaya hogA|"
normal,ThIka hai mazA kIjiye |kyA Apa ghara para haiM?
normal,"kyA Apa kRRipayA mujhe yahAM DilIvarI ke lie Ane vAle rishtedAroM ke bAre meM apanI sArI jAnakArI ke bAre meM eka mela bheja sakate haiM?Apa lAgata, jokhima, lAbha aura anya chIzoM ke bAre meM saba kuCha jAnate haiM|dhanyavAda|"
normal,Apa vahI karate haiM jo Apako pasaMda hai
normal,yAnI ki hameM aura kitanA saMyojana karanA hogA...
normal,mAsika rAshi itanI bhayAnaka nahIM hai aura skUla khatma hone ke 6 mahIne bAda taka Apako kuCha bhI bhugatAna nahIM karanA pa.DegA|
normal,hammma:)kitane khilA.DiyoM kA chayana kiyA gayA?
